CODIGO,CATEGORIA
'021041','MBA'
'021042','MBA'
'021043','MBA'
'021045','MBA'
'021046','MBA'
'021047','MBA'
'021048','MBA'
'021049','MBA'
'021050','MBA'
'021051','MBA'
'021052','MBA'
'021053','MBA'
'021054','MBA'
'021055','MBA'
'021056','MBA'
'021057','MBA'
'021058','MBA'
'021059','MBA'
'021060','MBA'
'021062','MBA'
'021063','MBA'
'021064','MBA'
'021065','MBA'
'021066','MBA'
'021067','MBA'
'021069','MBA'
'021070','MBA'
'021071','MBA'
'021072','MBA'
'021074','MBA'
'021075','MBA'
'021076','MBA'
'021077','MBA'
'021079','MBA'
'021080','MBA'
'021082','MBA'
'021083','MBA'
'021084','MBA'
'021085','MBA'
'021086','MBA'
'021087','MBA'
'021088','MBA'
'021089','MBA'
'021090','MBA'
'021091','MBA'
'021092','MBA'
'021094','MBA'
'021095','MBA'
'021096','MBA'
'021097','MBA'
'021098','MBA'
'021100','MBA'
'021101','MBA'
'021102','MBA'
'021103','MBA'
'021104','MBA'
'021109','MBA'
'021112','MBA'
'021113','MBA'
'021114','MBA'
'021115','MBA'
'027006','MBA'
'027022','MBA'
'031001','MBA'
'031002','MBA'
'031003','MBA'
'031004','MBA'
'031005','MBA'
'041001','MBA'
'041002','MBA'
'051001','MBA'
'051002','MBA'
'051003','MBA'
'051004','MBA'
'051005','MBA'
'051006','MBA'
'051007','MBA'
'051008','MBA'
'051009','MBA'
'051010','MBA'
'061001','MBA'
'061002','MBA'
'061003','MBA'
'061004','MBA'
'061005','MBA'
'061006','MBA'
'061007','MBA'
'061008','MBA'
'061009','MBA'
'061010','MBA'
'061011','MBA'
'061012','MBA'
'061013','MBA'
'061014','MBA'
'061015','MBA'
'061016','MBA'
'061017','MBA'
'061018','MBA'
'061019','MBA'
'061020','MBA'
'071001','MBA'
'071002','MBA'
'071003','MBA'
'081001','MBA'
'081002','MBA'
'091001','MBA'
'091002','MBA'
'091003','MBA'
'096003','MBA'
'096011','MBA'
'101001','MBA'
'101002','MBA'
'101003','MBA'
'121001','MBA'
'121003','MBA'
'128002','MBA'
'131001','MBA'
'171001','MBA'
'191001','MBA'
'191002','MBA'
'191003','MBA'
'196001','MBA'
'301001','MBA'
'301002','MBA'
'301003','MBA'
'301004','MBA'
'301005','MBA'
'301006','MBA'
'301007','MBA'
'301008','MBA'
'301010','MBA'
'301011','MBA'
'301012','MBA'
'301013','MBA'
'301014','MBA'
'301015','MBA'
'301016','MBA'
'301017','MBA'
'301018','MBA'
'301019','MBA'
'301020','MBA'
'301021','MBA'
'301022','MBA'
'301023','MBA'
'000076','MEA'
'000323','MEA'
'000324','MEA'
'000325','MEA'
'000326','MEA'
'000329','MEA'
'000331','MEA'
'000344','MEA'
'000348','MEA'
'000349','MEA'
'000381','MEA'
'000509','MEA'
'000786','MEA'
'000833','MEA'
'000867','MEA'
'000869','MEA'
'000902','MEA'
'000999','MEA'
'001051','MEA'
'001076','MEA'
'001159','MEA'
'001209','MEA'
'001210','MEA'
'001218','MEA'
'001265','MEA'
'001415','MEA'
'001450','MEA'
'001563','MEA'
'001565','MEA'
'001596','MEA'
'001607','MEA'
'001743','MEA'
'001751','MEA'
'001831','MEA'
'001990','MEA'
'002075','MEA'
'002153','MEA'
'002154','MEA'
'002155','MEA'
'002359','MEA'
'002360','MEA'
'002361','MEA'
'002429','MEA'
'002442','MEA'
'002444','MEA'
'002541','MEA'
'002542','MEA'
'002594','MEA'
'002647','MEA'
'002716','MEA'
'002760','MEA'
'002771','MEA'
'002834','MEA'
'002846','MEA'
'002847','MEA'
'002848','MEA'
'002849','MEA'
'002850','MEA'
'002851','MEA'
'002852','MEA'
'002853','MEA'
'002854','MEA'
'002872','MEA'
'002873','MEA'
'002874','MEA'
'002875','MEA'
'002876','MEA'
'002877','MEA'
'003041','MEA'
'003055','MEA'
'003056','MEA'
'003124','MEA'
'003130','MEA'
'003139','MEA'
'003175','MEA'
'003233','MEA'
'003234','MEA'
'003235','MEA'
'003236','MEA'
'003241','MEA'
'003242','MEA'
'003243','MEA'
'003244','MEA'
'003245','MEA'
'003246','MEA'
'003247','MEA'
'003248','MEA'
'003249','MEA'
'003250','MEA'
'003251','MEA'
'003252','MEA'
'003253','MEA'
'003273','MEA'
'003274','MEA'
'003323','MEA'
'003324','MEA'
'003325','MEA'
'003326','MEA'
'003327','MEA'
'003328','MEA'
'003329','MEA'
'003330','MEA'
'003392','MEA'
'003476','MEA'
'003477','MEA'
'003478','MEA'
'003479','MEA'
'003480','MEA'
'003643','MEA'
'003936','MEA'
'004116','MEA'
'004117','MEA'
'004118','MEA'
'004119','MEA'
'004274','MEA'
'004471','MEA'
'004472','MEA'
'004473','MEA'
'004481','MEA'
'004642','MEA'
'004643','MEA'
'004762','MEA'
'004771','MEA'
'004772','MEA'
'004773','MEA'
'004774','MEA'
'004775','MEA'
'004776','MEA'
'004777','MEA'
'004778','MEA'
'004779','MEA'
'004780','MEA'
'004781','MEA'
'004782','MEA'
'004783','MEA'
'004784','MEA'
'004785','MEA'
'004786','MEA'
'004787','MEA'
'004788','MEA'
'004789','MEA'
'004790','MEA'
'004803','MEA'
'004890','MEA'
'004894','MEA'
'004906','MEA'
'005176','MEA'
'005177','MEA'
'005178','MEA'
'005179','MEA'
'005180','MEA'
'005227','MEA'
'005228','MEA'
'005229','MEA'
'005230','MEA'
'005231','MEA'
'005232','MEA'
'005233','MEA'
'005234','MEA'
'005235','MEA'
'005236','MEA'
'005237','MEA'
'005238','MEA'
'005239','MEA'
'005240','MEA'
'005241','MEA'
'005261','MEA'
'005262','MEA'
'005281','MEA'
'005282','MEA'
'005729','MEA'
'005800','MEA'
'005863','MEA'
'541001','MEA'
'541002','MEA'
'561001','MEA'
'565009','MEA'
'565010','MEA'
'565012','MEA'
'565013','MEA'
'567004','MEA'
'571001','MEA'
'571002','MEA'
'571003','MEA'
'571005','MEA'
'571006','MEA'
'571007','MEA'
'571008','MEA'
'571009','MEA'
'591001','MEA'
'591002','MEA'
'591005','MEA'
'591032','MEA'
'591045','MEA'
'611001','MEA'
'701001','MEA'
'701002','MEA'
'701003','MEA'
'701005','MEA'
'701006','MEA'
'701007','MEA'
'701012','MEA'
'701023','MEA'
'701046','MEA'
'701047','MEA'
'701048','MEA'
'701049','MEA'
'701050','MEA'
'704003','MEA'
'004432','TEA'
'004438','TEA'
'004439','TEA'
'004440','TEA'
'004441','TEA'
'004429','TI'
'004430','TI'
'004431','TI'
'004435','TI'
'004436','TI'
'004437','TI'
'005945','TI'
'005946','TI'
'004442','TLA'
'004443','TLA'
'004444','TLA'
'004445','TLA'
'004446','TLA'
'004447','TLA'
'004448','TLA'
'004449','TLA'
'004450','TLA'
'004451','TLA'
'004452','TLA'
'004453','TLA'
'004468','TLA'
'004374','TRA'
'004377','TRA'
'004378','TRA'
'004379','TRA'
'004380','TRA'
'004381','TRA'
'004382','TRA'
'004383','TRA'
'004384','TRA'
'004385','TRA'
'004386','TRA'
'004387','TRA'
'004388','TRA'
'004389','TRA'
'004390','TRA'
'004391','TRA'
'004392','TRA'
'004393','TRA'
'004394','TRA'
'004395','TRA'
'004396','TRA'
'004402','TRA'
'004403','TRA'
'004404','TRA'
'004405','TRA'
'004406','TRA'
'004407','TRA'
'004408','TRA'
'004409','TRA'
'004410','TRA'
'004411','TRA'
'004412','TRA'
'004413','TRA'
'004414','TRA'
'004415','TRA'
'004416','TRA'
'004417','TRA'
'004418','TRA'
'004419','TRA'
'004420','TRA'
'000287','EEH'
'000624','EEH'
'000701','EEH'
'000780','EEH'
'000947','EEH'
'001049','EEH'
'001233','EEH'
'001298','EEH'
'001302','EEH'
'001477','EEH'
'001519','EEH'
'001531','EEH'
'001534','EEH'
'001554','EEH'
'001580','EEH'
'001787','EEH'
'001853','EEH'
'001909','EEH'
'001947','EEH'
'001961','EEH'
'002011','EEH'
'002138','EEH'
'002173','EEH'
'002382','EEH'
'002439','EEH'
'002523','EEH'
'002707','EEH'
'002790','EEH'
'003001','EEH'
'003002','EEH'
'003079','EEH'
'003173','EEH'
'003352','EEH'
'003359','EEH'
'003368','EEH'
'003386','EEH'
'003520','EEH'
'003958','EEH'
'005606','EEH'
'005607','EEH'
'005722','EEH'
'005723','EEH'
'005941','EEH'
'321007','EEH'
'321016','EEH'
'322003','EEH'
'341006','EEH'
'341012','EEH'
'351013','EEH'
'351030','EEH'
'351038','EEH'
'005571','ISA'
'000226','MBH'
'000229','MBH'
'001975','MBH'
'002002','MBH'
'002073','MBH'
'002081','MBH'
'002669','MBH'
'002914','MBH'
'002915','MBH'
'002916','MBH'
'002917','MBH'
'003311','MBH'
'004551','MBH'
'004767','MBH'
'004888','MBH'
'004889','MBH'
'004897','MBH'
'004971','MBH'
'004978','MBH'
'004985','MBH'
'005026','MBH'
'005027','MBH'
'005028','MBH'
'005029','MBH'
'005030','MBH'
'005031','MBH'
'005032','MBH'
'005033','MBH'
'005034','MBH'
'005035','MBH'
'005036','MBH'
'005037','MBH'
'005038','MBH'
'005039','MBH'
'005040','MBH'
'005041','MBH'
'005042','MBH'
'005043','MBH'
'005044','MBH'
'005045','MBH'
'005046','MBH'
'005047','MBH'
'005048','MBH'
'005049','MBH'
'005050','MBH'
'005051','MBH'
'005052','MBH'
'005053','MBH'
'005054','MBH'
'005055','MBH'
'005056','MBH'
'005057','MBH'
'005058','MBH'
'005059','MBH'
'005060','MBH'
'005181','MBH'
'005200','MBH'
'005836','MBH'
'005865','MBH'
'005878','MBH'
'005879','MBH'
'005880','MBH'
'005881','MBH'
'006057','MBH'
'021008','MBH'
'021014','MBH'
'021036','MBH'
'021044','MBH'
'021061','MBH'
'021073','MBH'
'021078','MBH'
'021081','MBH'
'000337','MEH'
'001151','MEH'
'004478','MEH'
'004479','MEH'
'004791','MEH'
'004792','MEH'
'004892','MEH'
'591006','MEH'
'591029','MEH'
'591030','MEH'
'591031','MEH'
'591033','MEH'
'591034','MEH'
'591046','MEH'
'004739','ACB'
'004742','ACB'
'000703','EEB'
'000705','EEB'
'000707','EEB'
'000734','EEB'
'000743','EEB'
'000744','EEB'
'000818','EEB'
'001123','EEB'
'001129','EEB'
'001138','EEB'
'001139','EEB'
'001140','EEB'
'001141','EEB'
'001142','EEB'
'001168','EEB'
'001306','EEB'
'001339','EEB'
'001340','EEB'
'001498','EEB'
'001499','EEB'
'001595','EEB'
'001648','EEB'
'001725','EEB'
'001726','EEB'
'001741','EEB'
'001766','EEB'
'001964','EEB'
'001978','EEB'
'002390','EEB'
'002397','EEB'
'002463','EEB'
'002703','EEB'
'002824','EEB'
'002952','EEB'
'003637','EEB'
'003638','EEB'
'003642','EEB'
'003670','EEB'
'003673','EEB'
'003964','EEB'
'004140','EEB'
'004143','EEB'
'004144','EEB'
'004145','EEB'
'004184','EEB'
'004185','EEB'
'004279','EEB'
'004299','EEB'
'004300','EEB'
'004307','EEB'
'004309','EEB'
'004322','EEB'
'004323','EEB'
'004329','EEB'
'004330','EEB'
'004566','EEB'
'004580','EEB'
'004581','EEB'
'004582','EEB'
'004609','EEB'
'004611','EEB'
'004717','EEB'
'004720','EEB'
'004721','EEB'
'004722','EEB'
'004820','EEB'
'004821','EEB'
'004822','EEB'
'004823','EEB'
'004824','EEB'
'004825','EEB'
'004826','EEB'
'004827','EEB'
'004828','EEB'
'004829','EEB'
'004830','EEB'
'004831','EEB'
'004832','EEB'
'004833','EEB'
'004834','EEB'
'004835','EEB'
'004836','EEB'
'004837','EEB'
'004838','EEB'
'004839','EEB'
'004840','EEB'
'004841','EEB'
'004842','EEB'
'004843','EEB'
'004844','EEB'
'004845','EEB'
'004846','EEB'
'004847','EEB'
'004848','EEB'
'004849','EEB'
'004850','EEB'
'004851','EEB'
'004852','EEB'
'004853','EEB'
'004914','EEB'
'005212','EEB'
'005779','EEB'
'005991','EEB'
'005995','EEB'
'006059','EEB'
'344002','EEB'
'353007','EEB'
'354001','EEB'
'373012','EEB'
'503010','EEB'
'006083','ISA'
'000721','MBB'
'000836','MBB'
'000997','MBB'
'001115','MBB'
'001116','MBB'
'001167','MBB'
'001170','MBB'
'001180','MBB'
'001181','MBB'
'001182','MBB'
'001186','MBB'
'001187','MBB'
'001188','MBB'
'001189','MBB'
'001205','MBB'
'001541','MBB'
'002295','MBB'
'003138','MBB'
'004360','MBB'
'004361','MBB'
'004362','MBB'
'004363','MBB'
'004364','MBB'
'004365','MBB'
'004366','MBB'
'004367','MBB'
'004368','MBB'
'004587','MBB'
'004588','MBB'
'004589','MBB'
'004599','MBB'
'004600','MBB'
'004601','MBB'
'004602','MBB'
'004603','MBB'
'004604','MBB'
'004605','MBB'
'004606','MBB'
'004615','MBB'
'004616','MBB'
'004617','MBB'
'004618','MBB'
'004619','MBB'
'004620','MBB'
'004621','MBB'
'004622','MBB'
'004623','MBB'
'004624','MBB'
'004625','MBB'
'004626','MBB'
'004627','MBB'
'004628','MBB'
'004629','MBB'
'004630','MBB'
'004631','MBB'
'004632','MBB'
'004633','MBB'
'004634','MBB'
'004635','MBB'
'004636','MBB'
'004691','MBB'
'004692','MBB'
'004693','MBB'
'004694','MBB'
'004695','MBB'
'004696','MBB'
'004697','MBB'
'004698','MBB'
'004699','MBB'
'004700','MBB'
'004701','MBB'
'004702','MBB'
'004770','MBB'
'004816','MBB'
'004964','MBB'
'005016','MBB'
'005220','MBB'
'005222','MBB'
'005829','MBB'
'005830','MBB'
'005873','MBB'
'005874','MBB'
'006034','MBB'
'006079','MBB'
'006080','MBB'
'013003','MBB'
'021005','MBB'
'021011','MBB'
'021013','MBB'
'021015','MBB'
'021027','MBB'
'021030','MBB'
'023014','MBB'
'023015','MBB'
'023017','MBB'
'023019','MBB'
'023020','MBB'
'023021','MBB'
'023022','MBB'
'023026','MBB'
'023027','MBB'
'023028','MBB'
'023039','MBB'
'023040','MBB'
'023041','MBB'
'023048','MBB'
'053009','MBB'
'073002','MBB'
'073003','MBB'
'073004','MBB'
'073005','MBB'
'073009','MBB'
'133001','MBB'
'133003','MBB'
'133006','MBB'
'143001','MBB'
'001152','MEB'
'001153','MEB'
'002189','MEB'
'004128','MEB'
'004165','MEB'
'004166','MEB'
'004169','MEB'
'004170','MEB'
'004171','MEB'
'004172','MEB'
'004187','MEB'
'004188','MEB'
'004189','MEB'
'004190','MEB'
'004191','MEB'
'004192','MEB'
'004193','MEB'
'004194','MEB'
'004203','MEB'
'004204','MEB'
'004230','MEB'
'004231','MEB'
'004232','MEB'
'004233','MEB'
'004235','MEB'
'004236','MEB'
'004272','MEB'
'004273','MEB'
'004593','MEB'
'004594','MEB'
'004793','MEB'
'004794','MEB'
'005066','MEB'
'005789','MEB'
'005801','MEB'
'005802','MEB'
'005803','MEB'
'005804','MEB'
'005805','MEB'
'005806','MEB'
'593001','MEB'
'593002','MEB'
'000478','EEG'
'000852','EEG'
'001028','EEG'
'001132','EEG'
'001135','EEG'
'001223','EEG'
'001290','EEG'
'001313','EEG'
'001358','EEG'
'001479','EEG'
'001535','EEG'
'001584','EEG'
'001586','EEG'
'001656','EEG'
'001790','EEG'
'001940','EEG'
'002009','EEG'
'002010','EEG'
'002015','EEG'
'002170','EEG'
'002224','EEG'
'002358','EEG'
'002398','EEG'
'002431','EEG'
'002435','EEG'
'002507','EEG'
'002511','EEG'
'002518','EEG'
'002519','EEG'
'002526','EEG'
'002774','EEG'
'002858','EEG'
'002859','EEG'
'002897','EEG'
'003082','EEG'
'003189','EEG'
'003228','EEG'
'003463','EEG'
'003474','EEG'
'003536','EEG'
'003653','EEG'
'003768','EEG'
'003793','EEG'
'003796','EEG'
'003798','EEG'
'003953','EEG'
'003966','EEG'
'004083','EEG'
'004301','EEG'
'004306','EEG'
'004308','EEG'
'004324','EEG'
'004331','EEG'
'004596','EEG'
'004597','EEG'
'004610','EEG'
'004612','EEG'
'004725','EEG'
'004726','EEG'
'004727','EEG'
'004729','EEG'
'004854','EEG'
'004855','EEG'
'004856','EEG'
'004857','EEG'
'004858','EEG'
'004859','EEG'
'004860','EEG'
'004861','EEG'
'004862','EEG'
'004863','EEG'
'004864','EEG'
'004865','EEG'
'004866','EEG'
'004867','EEG'
'004868','EEG'
'004869','EEG'
'004870','EEG'
'004871','EEG'
'004872','EEG'
'004873','EEG'
'004874','EEG'
'004875','EEG'
'004876','EEG'
'004877','EEG'
'004878','EEG'
'004879','EEG'
'004880','EEG'
'004881','EEG'
'004882','EEG'
'004883','EEG'
'004884','EEG'
'004885','EEG'
'004886','EEG'
'004915','EEG'
'004921','EEG'
'004930','EEG'
'004945','EEG'
'005000','EEG'
'005001','EEG'
'005002','EEG'
'005003','EEG'
'005007','EEG'
'005010','EEG'
'005011','EEG'
'005017','EEG'
'005097','EEG'
'005613','EEG'
'005814','EEG'
'005815','EEG'
'005990','EEG'
'006021','EEG'
'083001','EEG'
'321043','EEG'
'323012','EEG'
'341004','EEG'
'341019','EEG'
'341026','EEG'
'344006','EEG'
'373002','EEG'
'373010','EEG'
'374003','EEG'
'374004','EEG'
'374005','EEG'
'383001','EEG'
'393011','EEG'
'004535','ISA'
'000105','MBG'
'000113','MBG'
'000114','MBG'
'000115','MBG'
'000162','MBG'
'000193','MBG'
'000572','MBG'
'000702','MBG'
'000850','MBG'
'000910','MBG'
'001308','MBG'
'001309','MBG'
'001322','MBG'
'001504','MBG'
'001885','MBG'
'001886','MBG'
'001955','MBG'
'002227','MBG'
'002232','MBG'
'002233','MBG'
'002234','MBG'
'002235','MBG'
'002237','MBG'
'002241','MBG'
'002243','MBG'
'002244','MBG'
'002245','MBG'
'002246','MBG'
'002247','MBG'
'002248','MBG'
'002249','MBG'
'002250','MBG'
'002251','MBG'
'002252','MBG'
'002254','MBG'
'002255','MBG'
'002282','MBG'
'002711','MBG'
'002733','MBG'
'002734','MBG'
'002735','MBG'
'002736','MBG'
'002737','MBG'
'002738','MBG'
'002739','MBG'
'002740','MBG'
'002741','MBG'
'002742','MBG'
'002745','MBG'
'002890','MBG'
'002927','MBG'
'002928','MBG'
'002929','MBG'
'002930','MBG'
'003208','MBG'
'003211','MBG'
'003341','MBG'
'003423','MBG'
'003424','MBG'
'003718','MBG'
'004167','MBG'
'004226','MBG'
'004227','MBG'
'004228','MBG'
'004229','MBG'
'004480','MBG'
'004591','MBG'
'004898','MBG'
'004899','MBG'
'005015','MBG'
'005175','MBG'
'005291','MBG'
'005292','MBG'
'005293','MBG'
'005294','MBG'
'005295','MBG'
'005296','MBG'
'005297','MBG'
'005298','MBG'
'005299','MBG'
'005300','MBG'
'005301','MBG'
'005302','MBG'
'005303','MBG'
'005304','MBG'
'005305','MBG'
'005306','MBG'
'005307','MBG'
'005572','MBG'
'005573','MBG'
'005735','MBG'
'005736','MBG'
'005778','MBG'
'005921','MBG'
'005922','MBG'
'005923','MBG'
'005987','MBG'
'005988','MBG'
'013002','MBG'
'013005','MBG'
'013006','MBG'
'013007','MBG'
'013008','MBG'
'013009','MBG'
'013011','MBG'
'013012','MBG'
'014007','MBG'
'014008','MBG'
'014009','MBG'
'014010','MBG'
'014012','MBG'
'014013','MBG'
'014014','MBG'
'014015','MBG'
'014016','MBG'
'014018','MBG'
'023007','MBG'
'023012','MBG'
'023018','MBG'
'023023','MBG'
'023024','MBG'
'023029','MBG'
'023046','MBG'
'023047','MBG'
'024003','MBG'
'024007','MBG'
'024009','MBG'
'024011','MBG'
'024013','MBG'
'024014','MBG'
'024015','MBG'
'024018','MBG'
'024019','MBG'
'024020','MBG'
'024021','MBG'
'024023','MBG'
'024024','MBG'
'024035','MBG'
'024036','MBG'
'024039','MBG'
'024040','MBG'
'024041','MBG'
'053002','MBG'
'053003','MBG'
'053005','MBG'
'053007','MBG'
'053008','MBG'
'053010','MBG'
'053012','MBG'
'054002','MBG'
'054004','MBG'
'054005','MBG'
'054006','MBG'
'054007','MBG'
'054008','MBG'
'054009','MBG'
'054010','MBG'
'054011','MBG'
'063007','MBG'
'063008','MBG'
'063009','MBG'
'063012','MBG'
'063013','MBG'
'064003','MBG'
'064004','MBG'
'073001','MBG'
'073008','MBG'
'074001','MBG'
'074004','MBG'
'083003','MBG'
'084001','MBG'
'133002','MBG'
'133004','MBG'
'133005','MBG'
'133008','MBG'
'133009','MBG'
'144001','MBG'
'184001','MBG'
'303003','MBG'
'303005','MBG'
'303009','MBG'
'303011','MBG'
'303012','MBG'
'000167','MEG'
'001179','MEG'
'001208','MEG'
'001316','MEG'
'001747','MEG'
'001748','MEG'
'002146','MEG'
'002646','MEG'
'002648','MEG'
'002816','MEG'
'002935','MEG'
'003790','MEG'
'004168','MEG'
'004195','MEG'
'004196','MEG'
'004197','MEG'
'004198','MEG'
'004795','MEG'
'004796','MEG'
'005773','MEG'
'005774','MEG'
'005775','MEG'
'005776','MEG'
'005864','MEG'
'006040','MEG'
'563009','MEG'
'573002','MEG'
'573003','MEG'
'573005','MEG'
'593003','MEG'
'594001','MEG'
'594002','MEG'
'594003','MEG'
'594004','MEG'
'594005','MEG'
'594006','MEG'
'594007','MEG'
'594008','MEG'
'594009','MEG'
'594010','MEG'
'704006','MEG'
'004741','ACD'
'000856','EED'
'000982','EED'
'001007','EED'
'001088','EED'
'001089','EED'
'001109','EED'
'001110','EED'
'001220','EED'
'001279','EED'
'001683','EED'
'001761','EED'
'001844','EED'
'002052','EED'
'002349','EED'
'002400','EED'
'002408','EED'
'002564','EED'
'002694','EED'
'002705','EED'
'002812','EED'
'002813','EED'
'002814','EED'
'002819','EED'
'002820','EED'
'002906','EED'
'002949','EED'
'003017','EED'
'003100','EED'
'003101','EED'
'003104','EED'
'003105','EED'
'003106','EED'
'003154','EED'
'003416','EED'
'003419','EED'
'003475','EED'
'003535','EED'
'003699','EED'
'003962','EED'
'004133','EED'
'004134','EED'
'004141','EED'
'004142','EED'
'004149','EED'
'004205','EED'
'004220','EED'
'004343','EED'
'004344','EED'
'004590','EED'
'004657','EED'
'004665','EED'
'004719','EED'
'004752','EED'
'004764','EED'
'004804','EED'
'004910','EED'
'004911','EED'
'004916','EED'
'004938','EED'
'004939','EED'
'004940','EED'
'004948','EED'
'004950','EED'
'004951','EED'
'004954','EED'
'004955','EED'
'005485','EED'
'005486','EED'
'005587','EED'
'005588','EED'
'005596','EED'
'005597','EED'
'005605','EED'
'006015','EED'
'315001','EED'
'315002','EED'
'315006','EED'
'321008','EED'
'325001','EED'
'325004','EED'
'355001','EED'
'355002','EED'
'355003','EED'
'371006','EED'
'375001','EED'
'375004','EED'
'375007','EED'
'391034','EED'
'395002','EED'
'001221','MBD'
'001604','MBD'
'001606','MBD'
'001647','MBD'
'002443','MBD'
'002618','MBD'
'002619','MBD'
'002620','MBD'
'002621','MBD'
'002622','MBD'
'002623','MBD'
'002931','MBD'
'002932','MBD'
'003209','MBD'
'003986','MBD'
'004400','MBD'
'004983','MBD'
'004994','MBD'
'004995','MBD'
'004996','MBD'
'004997','MBD'
'005522','MBD'
'005523','MBD'
'005524','MBD'
'005525','MBD'
'005526','MBD'
'005527','MBD'
'005528','MBD'
'005529','MBD'
'005530','MBD'
'005531','MBD'
'005532','MBD'
'005533','MBD'
'005534','MBD'
'005535','MBD'
'005536','MBD'
'005537','MBD'
'005538','MBD'
'005539','MBD'
'005540','MBD'
'005541','MBD'
'005542','MBD'
'005543','MBD'
'005544','MBD'
'005545','MBD'
'005546','MBD'
'005547','MBD'
'005548','MBD'
'005549','MBD'
'005550','MBD'
'005551','MBD'
'005552','MBD'
'005553','MBD'
'005554','MBD'
'005555','MBD'
'005556','MBD'
'005557','MBD'
'005558','MBD'
'005559','MBD'
'015001','MBD'
'015002','MBD'
'015003','MBD'
'015004','MBD'
'015005','MBD'
'015006','MBD'
'015007','MBD'
'015008','MBD'
'015009','MBD'
'015010','MBD'
'015011','MBD'
'015012','MBD'
'025001','MBD'
'025002','MBD'
'025005','MBD'
'025012','MBD'
'025013','MBD'
'025014','MBD'
'025025','MBD'
'025027','MBD'
'025028','MBD'
'025030','MBD'
'025031','MBD'
'025032','MBD'
'025033','MBD'
'025034','MBD'
'025035','MBD'
'025036','MBD'
'025037','MBD'
'025038','MBD'
'025039','MBD'
'025040','MBD'
'025041','MBD'
'025042','MBD'
'025043','MBD'
'025044','MBD'
'025045','MBD'
'035001','MBD'
'035002','MBD'
'035003','MBD'
'055001','MBD'
'055002','MBD'
'055003','MBD'
'055004','MBD'
'055005','MBD'
'055006','MBD'
'055007','MBD'
'055008','MBD'
'055009','MBD'
'055010','MBD'
'075002','MBD'
'075003','MBD'
'075004','MBD'
'085001','MBD'
'105001','MBD'
'110003','MBD'
'135001','MBD'
'135002','MBD'
'135003','MBD'
'145001','MBD'
'145002','MBD'
'165001','MBD'
'165002','MBD'
'165003','MBD'
'165004','MBD'
'165005','MBD'
'165006','MBD'
'165007','MBD'
'185001','MBD'
'001342','MED'
'001343','MED'
'001657','MED'
'001658','MED'
'001742','MED'
'002637','MED'
'003263','MED'
'003531','MED'
'003532','MED'
'003901','MED'
'003902','MED'
'003949','MED'
'004291','MED'
'004292','MED'
'004474','MED'
'004475','MED'
'004476','MED'
'004477','MED'
'004815','MED'
'004817','MED'
'004818','MED'
'004819','MED'
'004905','MED'
'004977','MED'
'005025','MED'
'006081','MED'
'545002','MED'
'565001','MED'
'565002','MED'
'565003','MED'
'565004','MED'
'565006','MED'
'565007','MED'
'565008','MED'
'575001','MED'
'575004','MED'
'595001','MED'
'595002','MED'
'595003','MED'
'595004','MED'
'595005','MED'
'595006','MED'
'595007','MED'
'595009','MED'
'595013','MED'
'595015','MED'
'595016','MED'
'004737','ACM'
'004738','ACM'
'004745','ACM'
'005210','ACM'
'000807','EEM'
'000812','EEM'
'001087','EEM'
'001337','EEM'
'001413','EEM'
'001530','EEM'
'001549','EEM'
'001585','EEM'
'001731','EEM'
'001765','EEM'
'001819','EEM'
'001842','EEM'
'001855','EEM'
'001857','EEM'
'001867','EEM'
'002404','EEM'
'002508','EEM'
'002693','EEM'
'002708','EEM'
'002869','EEM'
'002870','EEM'
'003109','EEM'
'003156','EEM'
'003178','EEM'
'003191','EEM'
'003192','EEM'
'003193','EEM'
'003425','EEM'
'003655','EEM'
'004608','EEM'
'004639','EEM'
'004649','EEM'
'004650','EEM'
'004651','EEM'
'004664','EEM'
'004666','EEM'
'004667','EEM'
'004668','EEM'
'004669','EEM'
'004670','EEM'
'004671','EEM'
'004672','EEM'
'004673','EEM'
'004674','EEM'
'004718','EEM'
'004753','EEM'
'004962','EEM'
'004972','EEM'
'004980','EEM'
'005005','EEM'
'005006','EEM'
'005730','EEM'
'005926','EEM'
'005927','EEM'
'005928','EEM'
'005929','EEM'
'005930','EEM'
'005989','EEM'
'006016','EEM'
'006041','EEM'
'006042','EEM'
'006043','EEM'
'006044','EEM'
'006045','EEM'
'006046','EEM'
'006047','EEM'
'006048','EEM'
'006049','EEM'
'006050','EEM'
'006051','EEM'
'006052','EEM'
'006053','EEM'
'006054','EEM'
'006055','EEM'
'006060','EEM'
'006061','EEM'
'336004','EEM'
'356005','EEM'
'376008','EEM'
'376010','EEM'
'005827','ISA'
'000238','MBM'
'000243','MBM'
'000244','MBM'
'000253','MBM'
'000254','MBM'
'000255','MBM'
'000257','MBM'
'000260','MBM'
'000271','MBM'
'000273','MBM'
'000723','MBM'
'000725','MBM'
'000808','MBM'
'000908','MBM'
'001262','MBM'
'001267','MBM'
'001268','MBM'
'001269','MBM'
'001270','MBM'
'001271','MBM'
'001272','MBM'
'001273','MBM'
'001274','MBM'
'001275','MBM'
'001276','MBM'
'001480','MBM'
'001490','MBM'
'001491','MBM'
'001771','MBM'
'001772','MBM'
'002099','MBM'
'002112','MBM'
'002113','MBM'
'002116','MBM'
'002194','MBM'
'002195','MBM'
'002197','MBM'
'002202','MBM'
'002211','MBM'
'002262','MBM'
'002263','MBM'
